Peer,vendor,KPI,value
All products,Prophix,Legal consolidation,4.25562701
All products,SAP BPC,Legal consolidation,3.09807074
All products,Peer Group Average,Legal consolidation,5.212792097
All products,Adaptive Insights,Functionality,6.795355968
All products,Anaplan,Functionality,3.640926899
All products,Board,Functionality,5.415240408
All products,CCH Tagetik,Functionality,7.480879496
All products,Corporate Planning,Functionality,6.690353712
All products,Cubeware,Functionality,4.489006145
All products,cubus,Functionality,7.157749131
All products,evidanza,Functionality,6.820788014
All products,IBM Plan. Analytics,Functionality,5.072297536
All products,IDL,Functionality,7.071916392
All products,Infor d/EPM,Functionality,3.477707593
All products,Jedox,Functionality,5.844386522
All products,Longview Pl. (On-Pr.),Functionality,6.822526815
All products,Longview Pl. (Tidem.),Functionality,5.618645365
All products,LucaNet,Functionality,6.330266983
All products,macs Software,Functionality,7.939656631
All products,OneStream,Functionality,9.182432399
All products,Oracle Hyp. Plan.,Functionality,2.736904396
All products,Prophix,Functionality,7.071534869
All products,SAP Analytics Cloud,Functionality,7.076325607
All products,SAP BPC,Functionality,2.964084505
All products,Unit4 FP&A,Functionality,6.547321405
All products,Valsight,Functionality,6.954808748
All products,Peer Group Average,Functionality,6.052222415
All products,Adaptive Insights,Self-service,4.604012805
All products,Anaplan,Self-service,5.670471757
All products,Board,Self-service,5.877759305
All products,CCH Tagetik,Self-service,5.535063424
All products,Corporate Planning,Self-service,4.344040635
All products,Cubeware,Self-service,3.38121998
All products,cubus,Self-service,10
All products,evidanza,Self-service,5.675904316
All products,IBM Plan. Analytics,Self-service,6.173471794
All products,IDL,Self-service,3.228147896
All products,Infor d/EPM,Self-service,6.18427907
All products,Jedox,Self-service,7.867390606
All products,Longview Pl. (On-Pr.),Self-service,6.115045737
All products,Longview Pl. (Tidem.),Self-service,4.973791081
All products,LucaNet,Self-service,2.600484932
All products,macs Software,Self-service,3.286783367
All products,OneStream,Self-service,6.975623962
All products,Oracle Hyp. Plan.,Self-service,1.638434366
All products,Prophix,Self-service,6.182063974
All products,SAP Analytics Cloud,Self-service,7.471742816
All products,SAP BPC,Self-service,1
All products,Unit4 FP&A,Self-service,6.986037591
All products,Valsight,Self-service,6.567786901
All products,Peer Group Average,Self-service,5.319111144
All products,Adaptive Insights,Flexibility,7.460343179
All products,Anaplan,Flexibility,10
All products,Board,Flexibility,6.755524862
All products,CCH Tagetik,Flexibility,7.924233648
All products,Corporate Planning,Flexibility,7.984814016
All products,Cubeware,Flexibility,6.499688113
All products,cubus,Flexibility,9.885296334
All products,evidanza,Flexibility,6.610691661
All products,IBM Plan. Analytics,Flexibility,6.845649171
All products,IDL,Flexibility,6.766790401
All products,Infor d/EPM,Flexibility,8.738259669
All products,Jedox,Flexibility,8.352012628
All products,Longview Pl. (On-Pr.),Flexibility,9.079981008
All products,Longview Pl. (Tidem.),Flexibility,5.997237569
All products,LucaNet,Flexibility,5.017743306
All products,macs Software,Flexibility,8.723756906
All products,OneStream,Flexibility,9.320709321
All products,Oracle Hyp. Plan.,Flexibility,3.545936553
All products,Prophix,Flexibility,7.364743542
All products,SAP Analytics Cloud,Flexibility,3.650597042
All products,SAP BPC,Flexibility,1
All products,Unit4 FP&A,Flexibility,9.694123556
All products,Valsight,Flexibility,8.884711671
All products,Peer Group Average,Flexibility,7.221862789
All products,Adaptive Insights,Ease of use,7.299028759
All products,Anaplan,Ease of use,7.612552301
All products,Board,Ease of use,7.734775852
All products,CCH Tagetik,Ease of use,7.449094007
All products,Corporate Planning,Ease of use,8.371560423
All products,Cubeware,Ease of use,5.50376569
All products,cubus,Ease of use,9.687639741
All products,evidanza,Ease of use,5.37111621
All products,IBM Plan. Analytics,Ease of use,4.898727024
All products,IDL,Ease of use,6.935539105
All products,Infor d/EPM,Ease of use,4.672520418
All products,Jedox,Ease of use,7.392451541
All products,Longview Pl. (On-Pr.),Ease of use,7.369832299
All products,Longview Pl. (Tidem.),Ease of use,4.033532576
All products,LucaNet,Ease of use,7.023011514
All products,macs Software,Ease of use,6.854895397
All products,OneStream,Ease of use,10
All products,Oracle Hyp. Plan.,Ease of use,1.688248936
All products,Prophix,Ease of use,6.835695198
All products,SAP Analytics Cloud,Ease of use,8.402083952
All products,SAP BPC,Ease of use,1
All products,Unit4 FP&A,Ease of use,7.811416091
All products,Valsight,Ease of use,9.438374178
All products,Peer Group Average,Ease of use,6.668950487
All products,Adaptive Insights,Sales experience,5.649531383
All products,Anaplan,Sales experience,2.977137177
All products,Board,Sales experience,3.328108273
All products,CCH Tagetik,Sales experience,5.501789264
All products,Corporate Planning,Sales experience,3.774444244
All products,Cubeware,Sales experience,3.642519881
All products,cubus,Sales experience,9.131927187
All products,evidanza,Sales experience,5.465841316
All products,IBM Plan. Analytics,Sales experience,2.345389203
All products,IDL,Sales experience,6.158300199
All products,Infor d/EPM,Sales experience,1.400957889
All products,Jedox,Sales experience,5.052683897
All products,Longview Pl. (On-Pr.),Sales experience,3.81361829
All products,Longview Pl. (Tidem.),Sales experience,5.927634195
All products,LucaNet,Sales experience,6.01325381
All products,macs Software,Sales experience,8.549069221
All products,OneStream,Sales experience,10
All products,Oracle Hyp. Plan.,Sales experience,1
All products,Prophix,Sales experience,7.539761431
All products,SAP Analytics Cloud,Sales experience,6.153081511
All products,Unit4 FP&A,Sales experience,5.135798115
All products,Valsight,Sales experience,7.235586481
All products,Peer Group Average,Sales experience,5.263474226
All products,Adaptive Insights,Performance satisfaction,4.829422162
All products,Anaplan,Performance satisfaction,7.296954121
All products,Board,Performance satisfaction,7.190691875
All products,CCH Tagetik,Performance satisfaction,2.45452359
All products,Corporate Planning,Performance satisfaction,4.252000942
All products,Cubeware,Performance satisfaction,4.321611237
All products,cubus,Performance satisfaction,7.606080654
All products,evidanza,Performance satisfaction,9.327778333
All products,IBM Plan. Analytics,Performance satisfaction,7.110995191
All products,IDL,Performance satisfaction,6.563080486
All products,Infor d/EPM,Performance satisfaction,3.972938243
All products,Jedox,Performance satisfaction,3.183087174
All products,Longview Pl. (On-Pr.),Performance satisfaction,4.623794499
All products,Longview Pl. (Tidem.),Performance satisfaction,1
All products,LucaNet,Performance satisfaction,8.326880504
All products,macs Software,Performance satisfaction,5.373241049
All products,OneStream,Performance satisfaction,8.206270536
All products,Oracle Hyp. Plan.,Performance satisfaction,4.311327794
All products,Prophix,Performance satisfaction,5.008486565
All products,SAP Analytics Cloud,Performance satisfaction,3.961690727
All products,SAP BPC,Performance satisfaction,3.455940355
All products,Unit4 FP&A,Performance satisfaction,1.31136697
All products,Valsight,Performance satisfaction,10
All products,Peer Group Average,Performance satisfaction,5.377746218
All products,Adaptive Insights,Customer experience,6.254047012
All products,Anaplan,Customer experience,7.431785985
All products,Board,Customer experience,6.630537525
All products,CCH Tagetik,Customer experience,6.145540569
All products,Corporate Planning,Customer experience,6.366877338
All products,Cubeware,Customer experience,5.005322157
All products,cubus,Customer experience,9.369354247
All products,evidanza,Customer experience,6.492602748
All products,IBM Plan. Analytics,Customer experience,5.831586523
All products,IDL,Customer experience,6.077067771
All products,Infor d/EPM,Customer experience,5.631612071
All products,Jedox,Customer experience,6.762457451
All products,Longview Pl. (On-Pr.),Customer experience,6.785521698
All products,Longview Pl. (Tidem.),Customer experience,4.360684254
All products,LucaNet,Customer experience,5.817295377
All products,macs Software,Customer experience,6.60046136
All products,OneStream,Customer experience,8.938719724
All products,Oracle Hyp. Plan.,Customer experience,2.600189162
All products,Prophix,Customer experience,6.592925339
All products,SAP Analytics Cloud,Customer experience,5.925271962
All products,SAP BPC,Customer experience,1.491188071
All products,Unit4 FP&A,Customer experience,6.749747834
All products,Valsight,Customer experience,8.667310712
All products,Peer Group Average,Customer experience,6.196874213
All products,Adaptive Insights,Considered for purchase,4.449101796
All products,Anaplan,Considered for purchase,6.011976048
All products,Board,Considered for purchase,7.413173653
All products,CCH Tagetik,Considered for purchase,5.419161677
All products,Corporate Planning,Considered for purchase,4.880239521
All products,Cubeware,Considered for purchase,4.502994012
All products,cubus,Considered for purchase,2.131736527
All products,evidanza,Considered for purchase,1.538922156
All products,IBM Plan. Analytics,Considered for purchase,10
All products,IDL,Considered for purchase,1.97005988
All products,Infor d/EPM,Considered for purchase,2.616766467
All products,Jedox,Considered for purchase,7.520958084
All products,Longview Pl. (On-Pr.),Considered for purchase,2.401197605
All products,Longview Pl. (Tidem.),Considered for purchase,1.215568862
All products,LucaNet,Considered for purchase,4.395209581
All products,macs Software,Considered for purchase,1
All products,OneStream,Considered for purchase,2.293413174
All products,Oracle Hyp. Plan.,Considered for purchase,9.02994012
All products,Prophix,Considered for purchase,2.185628743
All products,SAP Analytics Cloud,Considered for purchase,6.550898204
All products,SAP BPC,Considered for purchase,8.922155689
All products,Unit4 FP&A,Considered for purchase,3.532934132
All products,Valsight,Considered for purchase,1.700598802
All products,Peer Group Average,Considered for purchase,4.420984119
All products,Adaptive Insights,Competitive win rate,3.124718378
All products,Anaplan,Competitive win rate,2.501321295
All products,Board,Competitive win rate,1
All products,CCH Tagetik,Competitive win rate,3.026694561
All products,Corporate Planning,Competitive win rate,1.06533246
All products,Cubeware,Competitive win rate,2.44323257
All products,cubus,Competitive win rate,9.234648875
All products,evidanza,Competitive win rate,9.059754184
All products,IBM Plan. Analytics,Competitive win rate,4.876679146
All products,IDL,Competitive win rate,8.877640576
All products,Infor d/EPM,Competitive win rate,6.009737543
All products,Jedox,Competitive win rate,2.760814169
All products,Longview Pl. (On-Pr.),Competitive win rate,5.893891213
All products,Longview Pl. (Tidem.),Competitive win rate,9.694849228
All products,LucaNet,Competitive win rate,2.853291669
All products,macs Software,Competitive win rate,9.791779473
All products,OneStream,Competitive win rate,6.713090257
All products,Oracle Hyp. Plan.,Competitive win rate,2.18923659
All products,Prophix,Competitive win rate,5.790568811
All products,SAP Analytics Cloud,Competitive win rate,2.920502092
All products,SAP BPC,Competitive win rate,2.014742801
All products,Unit4 FP&A,Competitive win rate,2.603509648
All products,Valsight,Competitive win rate,10
